ticker,company,score,quality_grade,expected_gain_%,analyst_upside_%,hist_win_rate,hist_avg_return_%,hist_trades,rs_vs_spy,rs_vs_sector,sector,csp_signal,csp_reason,profile,risk_flags,action,confidence,rsi,day_%,month_%,revenue_$B,institutional_%,entry,stop_loss,target1,target2,risk_reward,rr_pass,suggested_shares,position_value,covered_call,cash_secured_put
CVLG,"Covenant Logistics Group, Inc.",62.5,D,28.2,49.4,1.0,11.73,1,-10.0,-14.0,Industrials,,no meaningful dip today,opportunity,negative free cash flow; small cap (thinner liquidity); golden-cross regime; R:R 1.33 below 1.5 floor,Accumulate,Medium,33.3,0.3,-27.8,1.23,,35.02,32.49,38.39,52.33333,1.33,False,98,3431.96,Sell 2026-08-21 $40 call ~$0.33 (85% ann.),Sell 2026-08-21 $35 put ~$0.28 (72% ann.)
TBLA,Taboola.com Ltd.,61.8,B,23.9,39.8,1.0,7.4,2,-28.1,-18.7,Communication Services,moderate,down -3.6% today; 40% upside to target; limited dip history,opportunity,small cap (thinner liquidity); golden-cross regime; R:R 1.34 below 1.5 floor,Accumulate,Medium,34.6,-3.6,-26.0,1.96,,3.9,3.49,4.45,5.45833,1.34,False,609,2375.1,Sell 2026-08-21 $5 call ~$0.03 (58% ann.),Sell 2026-08-21 $2 put ~$0.03 (91% ann.)
TREE,"LendingTree, Inc.",60.8,A,30.3,75.8,0.333,-5.51,3,-19.7,-28.4,Financial Services,,"down -2.3% with upside signals, but history is against it (bounced only 33% of 3 dips)",opportunity,high short interest (12%); near 52-week low (support test / falling knife); small cap (thinner liquidity); high beta (2.1); R:R 1.33 below 1.5 floor,Accumulate,Low,34.3,-2.3,-27.8,1.27,,31.85,28.97,35.69,56.0,1.33,False,86,2739.1,Sell 2026-08-21 $35 call ~$0.25 (72% ann.),Sell 2026-08-21 $30 put ~$0.28 (84% ann.)
ARKO,ARKO Corp.,60.5,C,34.2,85.6,0.333,2.61,3,-38.4,-34.1,Consumer Cyclical,,no meaningful dip today,opportunity,high leverage (D/E 409%); small cap (thinner liquidity); strong-buy consensus; golden-cross regime; R:R 1.33 below 1.5 floor,Accumulate,Low,25.2,0.0,-37.4,6.89,,4.85,4.22,5.69,9.0,1.33,False,396,1920.6,Sell 2026-08-21 $5 call ~$0.20 (376% ann.),Sell 2026-08-21 $2 put ~$0.07 (274% ann.)
SEDG,"SolarEdge Technologies, Inc.",59.6,C,10.0,25.1,0.333,-3.89,12,-49.3,-52.6,Technology,,"down -3.2% with upside signals, but history is against it (bounced only 33% of 12 dips)",opportunity,high short interest (20%); small cap (thinner liquidity); golden-cross regime; R:R 1.33 below 1.5 floor,Hold,Low,33.7,-3.2,-35.4,1.33,,31.39,25.87,38.75,39.26316,1.33,False,45,1412.55,Sell 2026-08-21 $32 call ~$1.11 (324% ann.),Sell 2026-08-21 $31 put ~$0.86 (255% ann.)
UA,"Under Armour, Inc.",59.3,C,,,1.0,15.27,2,-3.6,0.7,Consumer Cyclical,,"down -2.8% but no upside signal (below EMA200, <10% target upside)",opportunity,golden-cross regime; R:R 1.31 below 1.5 floor,Hold,Medium,28.8,-2.8,-28.4,4.93,,5.11,4.66,5.7,,1.31,False,555,2836.05,Sell 2026-08-21 $8 call ~$0.15 (268% ann.),Sell 2026-08-21 $5 put ~$0.10 (182% ann.)
UAA,"Under Armour, Inc.",58.9,C,19.3,22.8,0.667,6.05,3,-3.9,0.4,Consumer Cyclical,strong,down -2.8% today; 23% upside to target; historically bounced 67% of 3 similar dips (avg +6.0%),opportunity,high short interest (32%); golden-cross regime; R:R 1.33 below 1.5 floor,Hold,High,28.0,-2.8,-28.4,4.93,,5.21,4.73,5.85,6.39722,1.33,False,520,2709.2,Sell 2026-08-21 $6 call ~$0.07 (131% ann.),Sell 2026-08-21 $5 put ~$0.03 (46% ann.)
EVH,"Evolent Health, Inc",58.8,C,9.5,23.8,0.5,-4.16,8,12.4,1.6,Healthcare,,"down -3.1% with upside signals, but history is against it (bounced only 50% of 8 dips)",opportunity,high short interest (14%); small cap (thinner liquidity); golden-cross regime; R:R 1.36 below 1.5 floor,Hold,Low,54.0,-3.1,-23.5,2.1,,4.53,3.94,5.33,5.61538,1.36,False,423,1916.19,Sell 2026-08-21 $5 call ~$0.05 (101% ann.),Sell 2026-08-21 $2 put ~$0.07 (274% ann.)
LESL,"Leslie's, Inc.",58.0,D,112.4,282.6,0.429,-6.67,21,-82.7,-78.4,Consumer Cyclical,,no meaningful dip today,opportunity,high short interest (19%); near 52-week low (support test / falling knife); small cap (thinner liquidity); golden-cross regime; R:R 1.32 below 1.5 floor,Hold,Low,29.0,4.7,-70.4,1.18,,0.68,-0.07,1.67,2.58333,1.32,False,333,226.44,Sell 2026-08-21 $1 call ~$0.07 (1014% ann.),Sell 2026-08-21 $0 put ~$0.03 (456% ann.)
ADTN,"ADTRAN Holdings, Inc.",56.8,C,29.6,73.9,0.333,-4.6,3,-46.8,-50.1,Technology,,no meaningful dip today,opportunity,high short interest (15%); small cap (thinner liquidity); golden-cross regime; R:R 1.33 below 1.5 floor,Hold,Low,36.5,0.4,-27.3,1.14,,8.44,7.49,9.7,14.66667,1.33,False,263,2219.72,Sell 2026-08-21 $9 call ~$0.12 (135% ann.),Sell 2026-08-21 $8 put ~$0.12 (143% ann.)
PLTK,Playtika Holding Corp.,55.0,C,90.0,105.9,0.75,1.45,4,-36.9,-27.5,Communication Services,strong,down -5.2% today; 106% upside to target; historically bounced 75% of 4 similar dips (avg +1.4%),opportunity,near 52-week low (support test / falling knife); small cap (thinner liquidity); golden-cross regime; R:R 1.33 below 1.5 floor,Hold,High,27.4,-5.2,-37.0,2.83,,2.38,2.02,2.86,4.9,1.33,False,694,1651.72,Sell 2026-08-21 $2 call ~$0.10 (383% ann.),
AGL,"agilon health, inc.",55.0,F,6.2,17.3,0.375,-1.11,16,2.1,-8.7,Healthcare,,"down -2.4% with upside signals, but history is against it (bounced only 38% of 16 dips)",opportunity,negative free cash flow; small cap (thinner liquidity); high beta (3.1); golden-cross regime; R:R 1.33 below 1.5 floor,Hold,Low,46.6,-2.4,-27.1,5.92,,94.59,79.32,114.95,110.92308,1.33,False,16,1513.44,Sell 2026-08-21 $95 call ~$4.00 (386% ann.),Sell 2026-08-21 $90 put ~$1.83 (185% ann.)
PZZA,"Papa John's International, Inc.",54.9,D,8.6,21.9,0.0,-15.0,1,-32.4,-28.1,Consumer Cyclical,moderate,down -3.0% today; 22% upside to target; limited dip history,opportunity,high short interest (25%); near 52-week low (support test / falling knife); small cap (thinner liquidity); R:R 1.34 below 1.5 floor,Hold,Low,24.3,-3.0,-29.5,1.97,,23.52,21.51,26.21,28.66667,1.34,False,124,2916.48,Sell 2026-08-21 $25 call ~$0.30 (116% ann.),Sell 2026-08-21 $22 put ~$0.17 (71% ann.)
TRIP,"TripAdvisor, Inc.",54.9,D,20.4,34.8,0.8,4.88,5,-1.6,2.8,Consumer Cyclical,strong,down -4.2% today; 35% upside to target; historically bounced 80% of 5 similar dips (avg +4.9%),opportunity,high short interest (30%); negative free cash flow; small cap (thinner liquidity); golden-cross regime; R:R 1.34 below 1.5 floor,Hold,Medium,30.9,-4.2,-28.6,1.83,,10.28,9.23,11.69,13.86667,1.34,False,238,2446.64,Sell 2026-08-21 $10 call ~$0.38 (333% ann.),Sell 2026-08-21 $10 put ~$0.05 (46% ann.)
KLC,"KinderCare Learning Companies, ",54.7,F,21.1,60.0,0.375,-4.68,8,-33.9,-30.2,Consumer Defensive,,no meaningful dip today,opportunity,high short interest (13%); high leverage (D/E 539%); small cap (thinner liquidity); golden-cross regime; R:R 1.34 below 1.5 floor,Hold,Low,20.1,-0.8,-50.6,2.74,,2.58,1.97,3.4,4.12857,1.34,False,409,1055.22,Sell 2026-08-21 $5 call ~$0.35 (1238% ann.),Sell 2026-08-21 $2 put ~$0.05 (182% ann.)
AHCO,AdaptHealth Corp.,54.2,F,21.3,58.5,0.5,6.03,4,-50.1,-60.9,Healthcare,,no meaningful dip today,opportunity,negative free cash flow; small cap (thinner liquidity); strong-buy consensus; R:R 1.33 below 1.5 floor,Hold,Low,24.6,-0.7,-47.4,3.36,,5.77,4.92,6.9,9.14286,1.33,False,294,1696.38,Sell 2026-08-21 $8 call ~$0.07 (119% ann.),Sell 2026-08-21 $5 put ~$0.03 (46% ann.)
UIS,Unisys Corporation New,53.5,D,28.1,70.4,0.167,7.95,6,-10.0,-13.3,Technology,,no meaningful dip today,opportunity,small cap (thinner liquidity); high beta (1.9); golden-cross regime; R:R 1.28 below 1.5 floor,Hold,Low,36.1,-1.2,-22.2,1.95,,2.83,2.54,3.2,4.8125,1.28,False,862,2439.46,Sell 2026-08-21 $3 call ~$0.23 (727% ann.),Sell 2026-08-21 $2 put ~$0.35 (1597% ann.)
ACH,"Accendra Health, Inc.",53.0,D,18.1,45.9,0.333,0.89,9,-66.4,-77.2,Healthcare,,no meaningful dip today,opportunity,small cap (thinner liquidity); golden-cross regime; R:R 1.37 below 1.5 floor,Hold,Low,21.1,8.9,-68.8,2.65,,1.03,0.57,1.66,1.51,1.37,False,543,559.29,Sell 2026-08-21 $2 call ~$0.38 (3306% ann.),
IHRT,"iHeartMedia, Inc.",53.0,D,9.5,23.7,0.556,-2.4,9,-42.8,-33.3,Communication Services,,no meaningful dip today,opportunity,small cap (thinner liquidity); high beta (2.2); R:R 1.32 below 1.5 floor,Hold,Low,30.9,-0.7,-23.5,3.99,,2.93,2.53,3.46,3.625,1.32,False,624,1828.32,Sell 2026-08-21 $5 call ~$0.03 (78% ann.),Sell 2026-08-21 $2 put ~$0.05 (182% ann.)
MNRO,"Monro, Inc.",52.9,D,35.7,92.5,0.75,-1.52,4,-32.8,-28.4,Consumer Cyclical,,no meaningful dip today,opportunity,high short interest (39%); near 52-week low (support test / falling knife); small cap (thinner liquidity); R:R 1.34 below 1.5 floor,Hold,Low,28.9,-0.4,-31.9,1.14,,11.43,10.28,12.97,22.0,1.34,False,217,2480.31,Sell 2026-08-21 $12 call ~$0.38 (299% ann.),Sell 2026-08-21 $10 put ~$0.38 (342% ann.)
OI,"O-I Glass, Inc.",51.6,D,17.8,46.8,0.333,-1.73,3,-31.0,-26.7,Consumer Cyclical,,"down -2.4% with upside signals, but history is against it (bounced only 33% of 3 dips)",opportunity,high short interest (11%); near 52-week low (support test / falling knife); high leverage (D/E 925%); small cap (thinner liquidity); R:R 1.34 below 1.5 floor,Hold,Low,30.2,-2.4,-25.7,6.36,,6.62,6.0,7.45,9.72222,1.34,False,403,2667.86,Sell 2026-08-21 $7 call ~$0.10 (138% ann.),Sell 2026-08-21 $6 put ~$0.07 (114% ann.)
TDOC,"Teladoc Health, Inc.",51.1,D,6.8,17.5,0.333,-2.84,3,-3.5,-14.3,Healthcare,,"down -3.3% with upside signals, but history is against it (bounced only 33% of 3 dips)",opportunity,high short interest (15%); small cap (thinner liquidity); high beta (2.1); golden-cross regime; R:R 1.30 below 1.5 floor,Hold,Low,36.5,-3.3,-31.8,2.49,,6.59,5.93,7.45,7.73684,1.3,False,378,2491.02,Sell 2026-08-21 $7 call ~$0.04 (62% ann.),Sell 2026-08-21 $6 put ~$0.08 (112% ann.)
OPENW,Opendoor Technologies Inc.,50.1,D,,,0.6,1.19,5,-62.4,,,,no meaningful dip today,opportunity,near 52-week low (support test / falling knife); high beta (3.6); R:R 1.37 below 1.5 floor,Hold,Medium,32.7,-0.8,-50.5,3.25,,0.2,0.12,0.31,,1.37,False,3124,624.8,,
TTEC,"TTEC Holdings, Inc.",49.4,D,55.1,94.2,0.7,4.05,10,-43.3,-46.6,Technology,strong,down -2.2% today; 94% upside to target; historically bounced 70% of 10 similar dips (avg +4.0%),opportunity,high short interest (26%); near 52-week low (support test / falling knife); high leverage (D/E 1028%); small cap (thinner liquidity); R:R 1.38 below 1.5 floor,Hold,Medium,29.5,-2.2,-25.0,2.04,,1.54,1.28,1.9,3.0,1.38,False,961,1479.94,Sell 2026-08-21 $2 call ~$0.25 (1477% ann.),
RBLX,Roblox Corporation,48.2,F,16.1,28.7,0.6,2.45,5,-21.2,-11.8,Communication Services,,no meaningful dip today,opportunity,high leverage (D/E 1423%); R:R 1.33 below 1.5 floor,Hold,Medium,39.0,0.5,-27.8,5.69,,38.43,34.36,43.85,49.44206,1.33,False,61,2344.23,Sell 2026-08-21 $38 call ~$1.00 (237% ann.),Sell 2026-08-21 $38 put ~$0.89 (214% ann.)
ALIT,"Alight, Inc.",48.1,D,80.6,209.0,0.5,-2.56,6,-26.3,-29.6,Technology,,"down -3.3% with upside signals, but history is against it (bounced only 50% of 6 dips)",opportunity,small cap (thinner liquidity); R:R 1.33 below 1.5 floor,Hold,Low,38.5,-3.3,-38.6,2.23,,13.35,10.78,16.78,41.25,1.33,False,97,1294.95,Sell 2026-08-21 $15 call ~$0.30 (205% ann.),Sell 2026-08-21 $13 put ~$0.62 (439% ann.)
OPENZ,Opendoor Technologies Inc.,45.9,D,,,0.5,3.59,4,-56.4,,,,"down -8.1% but no upside signal (below EMA200, <10% target upside)",opportunity,near 52-week low (support test / falling knife); high beta (3.6); R:R 1.40 below 1.5 floor,Hold,Low,37.0,-8.1,-42.2,3.25,,0.12,0.07,0.19,,1.4,False,5000,600.0,,
OPENL,Opendoor Technologies Inc.,45.9,D,,,0.333,8.74,6,-44.0,,,,no meaningful dip today,opportunity,near 52-week low (support test / falling knife); high beta (3.6); R:R 1.40 below 1.5 floor,Hold,Low,37.9,-2.0,-33.5,3.25,,0.15,0.1,0.22,,1.4,False,5000,750.0,,
PSNYW,Polestar Automotive Holding UK ,43.1,F,,,0.5,15.76,6,-15.1,-10.7,Consumer Cyclical,,"down -5.9% but no upside signal (below EMA200, <10% target upside)",opportunity,negative free cash flow; small cap (thinner liquidity); R:R 1.33 below 1.5 floor,Reduce,Low,51.2,-5.9,-23.2,3.06,,2.72,2.18,3.44,,1.33,False,462,1256.64,,
MERC,Mercer International Inc.,41.9,F,10.0,28.8,0.5,4.47,12,-58.6,-57.7,Basic Materials,,no meaningful dip today,opportunity,near 52-week low (support test / falling knife); negative free cash flow; small cap (thinner liquidity); R:R 1.20 below 1.5 floor,Reduce,Low,32.5,-0.9,-28.4,1.86,,0.47,0.37,0.59,0.6,1.2,False,2500,1175.0,Sell 2026-08-21 $1 call ~$0.03 (490% ann.),
